OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityStartDate,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ProjectIdentifier,ProjectName,MonitoringLocationIdentifier,MonitoringLocationName,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,AnalysisStartDate,LastUpdated,ProviderName
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33B_20180807_F_PS_4,Field Msr/Obs,Water,8/7/18,,2.6,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33B,Salt River Bay,17.77513,-64.758,STORET-735747152,,,Dissolved oxygen (DO),4.03,mg/l,,07:22.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC37_20180123_F_PS_3,Field Msr/Obs,Water,1/23/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-37,Christiansted Harbor Entrance West,17.75532,-64.70028,STORET-777101527,,,Dissolved oxygen (DO),6.27,mg/l,,24:20.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC20_20180807_F_PS_3,Field Msr/Obs,Water,8/7/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-20,Alumina Plant Dock,17.70788,-64.7712,STORET-735746892,,,Dissolved oxygen (DO),5.55,mg/l,,07:15.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC35A_20180807_F_PS_3,Field Msr/Obs,Water,8/7/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-35A,LBJ (Pump Station) Outfall,17.75938,-64.71495,STORET-735747199,,,Dissolved oxygen (DO),6.32,mg/l,,07:23.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC11B_20181115_F_PS_4,Field Msr/Obs,Water,11/15/18,,4.1,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-11B,"Jack Bay, Forereef",17.74613,-64.5799,STORET-776215071,,,Dissolved oxygen (DO),6.6,mg/l,,03:05.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC42_20180530_F_PS_3,Field Msr/Obs,Water,5/30/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-42,Public Wharf,17.74752,-64.70342,STORET-731494630,,,Dissolved oxygen (DO),6.21,mg/l,,18:12.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC36_20180807_F_PS_4,Field Msr/Obs,Water,8/7/18,,4.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-36,Long Reef Forereef East,17.76028,-64.70103,STORET-735747233,,,Dissolved oxygen (DO),6.18,mg/l,,07:24.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC8_20181115_F_PS_4,Field Msr/Obs,Water,11/15/18,,0.7,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-8,Reef Club Beach,17.75715,-64.60885,STORET-776215968,,,Dissolved oxygen (DO),6.44,mg/l,,03:28.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC23_20180807_F_PS_4,Field Msr/Obs,Water,8/7/18,,2.6,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-23,Public Dump,17.69459,-64.78365,STORET-735746943,,,Dissolved oxygen (DO),5.9,mg/l,,07:17.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC31_20180807_F_PS_4,Field Msr/Obs,Water,8/7/18,,8.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-31,Davis Bay,17.76322,-64.83249,STORET-735747088,,,Dissolved oxygen (DO),6.36,mg/l,,07:21.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC11B_20180808_F_PS_4,Field Msr/Obs,Water,8/8/18,,5.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-11B,"Jack Bay, Forereef",17.74613,-64.5799,STORET-735746667,,,Dissolved oxygen (DO),6.45,mg/l,,07:09.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC40_20180807_F_PS_3,Field Msr/Obs,Water,8/7/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-40,St. Croix Marine,17.74822,-64.69848,STORET-735747312,,,Dissolved oxygen (DO),6.85,mg/l,,07:26.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC49_20180530_F_PS_3,Field Msr/Obs,Water,5/30/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-49,Long Reef Back Reef East,17.75378,-64.70412,STORET-731494745,,,Dissolved oxygen (DO),5.91,mg/l,,18:14.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC7_20181115_F_PS_4,Field Msr/Obs,Water,11/15/18,,2,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-7,Buck Island Anchorage,17.78898,-64.61185,STORET-776215951,,,Dissolved oxygen (DO),6.15,mg/l,,03:27.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC39_20181113_F_PS_4,Field Msr/Obs,Water,11/13/18,,2.6,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-39,Altona Lagoon Inlet,17.75008,-64.69648,STORET-776215710,,,Dissolved oxygen (DO),6.28,mg/l,,03:22.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC41_20181113_F_PS_3,Field Msr/Obs,Water,11/13/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-41,Gallows Bay,17.74638,-64.6985,STORET-776215773,,,Dissolved oxygen (DO),6.17,mg/l,,03:23.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC28_20180122_QC_PS_3,Quality Control Field Replicate Msr/Obs,Water,1/22/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-28,Frederiksted Pier,17.71382,-64.88415,STORET-777101312,,,Dissolved oxygen (DO),6.74,mg/l,,24:14.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC26_20181114_F_PS_4,Field Msr/Obs,Water,11/14/18,,3.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-26,Good Hope Beach,17.68375,-64.86057,STORET-776215405,,,Dissolved oxygen (DO),6.42,mg/l,,03:13.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC36_20181114_F_PS_4,Field Msr/Obs,Water,11/14/18,,8,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-36,Long Reef Forereef East,17.76028,-64.70103,STORET-776215659,,,Dissolved oxygen (DO),6.33,mg/l,,03:21.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC30_20180807_F_PS_4,Field Msr/Obs,Water,8/7/18,,7,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-30,Sprat Hall Beach,17.7356,-64.89095,STORET-735747072,,,Dissolved oxygen (DO),6.27,mg/l,,07:20.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC47_20180807_F_PS_4,Field Msr/Obs,Water,8/7/18,,1,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-47,Mill Harbor Condominium Beach,17.75565,-64.72023,STORET-735747427,,,Dissolved oxygen (DO),5.46,mg/l,,07:28.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC1_20180530_QC_PS_3,Quality Control Field Replicate Msr/Obs,Water,5/30/18,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-1,Lagoon Recreation Beach,17.75348,-64.69495,STORET-731493917,,,Dissolved oxygen (DO),5.81,mg/l,,17:58.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC5_20180530_F_PS_3,Field Msr/Obs,Water,5/30/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-5,Green Cay Marina,17.75997,-64.6683,STORET-731494761,,,Dissolved oxygen (DO),5.99,mg/l,,18:15.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC27_20180529_F_PS_3,Field Msr/Obs,Water,5/29/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-27,Frederiksted Public Pool,17.69158,-64.89368,STORET-731494290,,,Dissolved oxygen (DO),6.07,mg/l,,18:07.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC10_20180531_F_PS_3,Field Msr/Obs,Water,5/31/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-10,Cramer Park,17.75935,-64.58558,STORET-731493934,,,Dissolved oxygen (DO),5.28,mg/l,,17:59.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC45_20181113_F_PS_4,Field Msr/Obs,Water,11/13/18,,1.8,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-45,Christiansted Harbor,17.75003,-64.70547,STORET-776215839,,,Dissolved oxygen (DO),6.95,mg/l,,03:25.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC43_20180123_F_PS_4,Field Msr/Obs,Water,1/23/18,,1.6,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-43,Water Gut Storm Drain,17.74746,-64.7073,STORET-777101640,,,Dissolved oxygen (DO),7.38,mg/l,,24:22.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC1_20180123_QC_PS_4,Quality Control Field Replicate Msr/Obs,Water,1/23/18,,1,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-1,Lagoon Recreation Beach,17.75348,-64.69495,STORET-777100901,,,Dissolved oxygen (DO),7.25,mg/l,,24:03.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33B_20181114_F_PS_4,Field Msr/Obs,Water,11/14/18,,3.2,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33B,Salt River Bay,17.77513,-64.758,STORET-776215595,,,Dissolved oxygen (DO),5.65,mg/l,,03:19.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC15A_20181115_F_PS_3,Field Msr/Obs,Water,11/15/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-15A,Canegarden Bay,17.6927,-64.73153,STORET-776215188,,,Dissolved oxygen (DO),6.42,mg/l,,03:09.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC11B_20180124_F_PS_4,Field Msr/Obs,Water,1/24/18,,5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-11B,"Jack Bay, Forereef",17.74613,-64.5799,STORET-777100937,,,Dissolved oxygen (DO),6.51,mg/l,,24:05.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC17_20180808_F_PS_4,Field Msr/Obs,Water,8/8/18,,19.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-17,"HOVENSA West Turning Basin, NE Corner",17.7,-64.75098,STORET-735746829,,,Dissolved oxygen (DO),5.86,mg/l,,07:14.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC35_20181114_F_PS_3,Field Msr/Obs,Water,11/14/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-35,Long Reef Forereef West,17.76478,-64.7296,STORET-776215626,,,Dissolved oxygen (DO),6.42,mg/l,,03:20.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC32_20181114_F_PS_3,Field Msr/Obs,Water,11/14/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-32,Cane Bay,17.77334,-64.81166,STORET-776215532,,,Dissolved oxygen (DO),6.5,mg/l,,03:17.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC29_20180807_F_PS_3,Field Msr/Obs,Water,8/7/18,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-29,Frederiksted Public Beach,17.7162,-64.88443,STORET-735747039,,,Dissolved oxygen (DO),6.26,mg/l,,07:19.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC43_20180807_F_PS_4,Field Msr/Obs,Water,8/7/18,,2.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-43,Water Gut Storm Drain,17.74746,-64.7073,STORET-735747361,,,Dissolved oxygen (DO),5.97,mg/l,,07:27.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC17_20180531_F_PS_4,Field Msr/Obs,Water,5/31/18,,19.3,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-17,"HOVENSA West Turning Basin, NE Corner",17.7,-64.75098,STORET-731494096,,,Dissolved oxygen (DO),5.7,mg/l,,18:03.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC32_20180529_F_PS_3,Field Msr/Obs,Water,5/29/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-32,Cane Bay,17.77334,-64.81166,STORET-731494387,,,Dissolved oxygen (DO),6.24,mg/l,,18:08.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC39_20180807_F_PS_4,Field Msr/Obs,Water,8/7/18,,4,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-39,Altona Lagoon Inlet,17.75008,-64.69648,STORET-735747281,,,Dissolved oxygen (DO),9.29,mg/l,,07:25.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33B_20180123_F_PS_4,Field Msr/Obs,Water,1/23/18,,3.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33B,Salt River Bay,17.77513,-64.758,STORET-777101447,,,Dissolved oxygen (DO),5.99,mg/l,,24:18.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC28_20180122_QC_PS_4,Quality Control Field Replicate Msr/Obs,Water,1/22/18,,4.1,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-28,Frederiksted Pier,17.71382,-64.88415,STORET-777101313,,,Dissolved oxygen (DO),6.81,mg/l,,24:14.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC4_20180123_F_PS_3,Field Msr/Obs,Water,1/23/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-4,Tamarind Reef Lagoon,17.76152,-64.66929,STORET-777101575,,,Dissolved oxygen (DO),7.15,mg/l,,24:21.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC27_20181114_F_PS_4,Field Msr/Obs,Water,11/14/18,,2.6,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-27,Frederiksted Public Pool,17.69158,-64.89368,STORET-776215421,,,Dissolved oxygen (DO),6.55,mg/l,,03:14.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC22A_20180529_F_PS_4,Field Msr/Obs,Water,5/29/18,,7.7,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-22A,Treatment Plant (POTW) Outfall,17.67218,-64.77294,STORET-731494210,,,Dissolved oxygen (DO),6.06,mg/l,,18:05.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC19_20180122_F_PS_4,Field Msr/Obs,Water,1/22/18,,14.7,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-19,Krause Lagoon Channel,17.69368,-64.76279,STORET-777101135,,,Dissolved oxygen (DO),6.44,mg/l,,24:11.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC39_20181113_F_PS_3,Field Msr/Obs,Water,11/13/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-39,Altona Lagoon Inlet,17.75008,-64.69648,STORET-776215709,,,Dissolved oxygen (DO),6.12,mg/l,,03:22.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC14A_20180531_F_PS_4,Field Msr/Obs,Water,5/31/18,,5.6,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-14A,Manchenil  Bay,17.70361,-64.70581,STORET-731494016,,,Dissolved oxygen (DO),5.6,mg/l,,18:02.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC34_20180123_F_PS_4,Field Msr/Obs,Water,1/23/18,,7.1,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-34,St. Croix by the Sea,17.76739,-64.73452,STORET-777101463,,,Dissolved oxygen (DO),6.47,mg/l,,24:18.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC9_20180808_F_PS_4,Field Msr/Obs,Water,8/8/18,,4,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-9,St. Croix Yacht Club Beach,17.75565,-64.60233,STORET-735747556,,,Dissolved oxygen (DO),6.46,mg/l,,07:31.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC6_20180807_QC_PS_3,Quality Control Field Replicate Msr/Obs,Water,8/7/18,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-6,Buck Island Beach,17.78661,-64.62809,STORET-735747506,,,Dissolved oxygen (DO),6.59,mg/l,,07:30.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC7_20181115_F_PS_3,Field Msr/Obs,Water,11/15/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-7,Buck Island Anchorage,17.78898,-64.61185,STORET-776215950,,,Dissolved oxygen (DO),6.16,mg/l,,03:27.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC18_20180124_F_PS_3,Field Msr/Obs,Water,1/24/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-18,Limetree Bay Container Port,17.69658,-64.75582,STORET-777101098,,,Dissolved oxygen (DO),7.44,mg/l,,24:10.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC22A_20180807_F_PS_4,Field Msr/Obs,Water,8/7/18,,7.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-22A,Treatment Plant (POTW) Outfall,17.67218,-64.77294,STORET-735746927,,,Dissolved oxygen (DO),6.19,mg/l,,07:16.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC44_20180807_F_PS_3,Field Msr/Obs,Water,8/7/18,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-44,Protestant Cay Beach,17.74927,-64.70378,STORET-735747378,,,Dissolved oxygen (DO),5.74,mg/l,,07:28.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC12_20180124_F_PS_4,Field Msr/Obs,Water,1/24/18,,4.4,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-12,Divi (Turner Hole Beach),17.74255,-64.60364,STORET-777100953,,,Dissolved oxygen (DO),6.73,mg/l,,24:06.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC27_20180529_F_PS_4,Field Msr/Obs,Water,5/29/18,,14.7,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-27,Frederiksted Public Pool,17.69158,-64.89368,STORET-731494291,,,Dissolved oxygen (DO),6.2,mg/l,,18:07.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33_20180807_F_PS_3,Field Msr/Obs,Water,8/7/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33,Salt River Marina,17.77517,-64.76183,STORET-735747119,,,Dissolved oxygen (DO),0.15,mg/l,,07:21.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC31_20180529_F_PS_3,Field Msr/Obs,Water,5/29/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-31,Davis Bay,17.76322,-64.83249,STORET-731494371,,,Dissolved oxygen (DO),6.73,mg/l,,18:08.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC44_20180807_F_PS_4,Field Msr/Obs,Water,8/7/18,,5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-44,Protestant Cay Beach,17.74927,-64.70378,STORET-735747379,,,Dissolved oxygen (DO),5.68,mg/l,,07:28.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC38_20180530_F_PS_3,Field Msr/Obs,Water,5/30/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-38,Christiansted Harbor Entrance East,17.75737,-64.69515,STORET-731494550,,,Dissolved oxygen (DO),6.12,mg/l,,18:11.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC37_20180123_F_PS_4,Field Msr/Obs,Water,1/23/18,,1,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-37,Christiansted Harbor Entrance West,17.75532,-64.70028,STORET-777101528,,,Dissolved oxygen (DO),6.32,mg/l,,24:20.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC15A_20180808_F_PS_3,Field Msr/Obs,Water,8/8/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-15A,Canegarden Bay,17.6927,-64.73153,STORET-735746796,,,Dissolved oxygen (DO),6.55,mg/l,,07:13.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC11B_20180124_F_PS_3,Field Msr/Obs,Water,1/24/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-11B,"Jack Bay, Forereef",17.74613,-64.5799,STORET-777100936,,,Dissolved oxygen (DO),6.5,mg/l,,24:05.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC40_20180123_F_PS_3,Field Msr/Obs,Water,1/23/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-40,St. Croix Marine,17.74822,-64.69848,STORET-777101591,,,Dissolved oxygen (DO),6.75,mg/l,,24:21.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC6_20180530_QC_PS_4,Quality Control Field Replicate Msr/Obs,Water,5/30/18,,2.6,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-6,Buck Island Beach,17.78661,-64.62809,STORET-731494795,,,Dissolved oxygen (DO),6.23,mg/l,,18:15.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC26_20180807_F_PS_3,Field Msr/Obs,Water,8/7/18,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-26,Good Hope Beach,17.68375,-64.86057,STORET-735746991,,,Dissolved oxygen (DO),6.26,mg/l,,07:18.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC23_20181114_F_PS_3,Field Msr/Obs,Water,11/14/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-23,Public Dump,17.69459,-64.78365,STORET-776215356,,,Dissolved oxygen (DO),6.49,mg/l,,03:12.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC45_20180123_F_PS_3,Field Msr/Obs,Water,1/23/18,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-45,Christiansted Harbor,17.75003,-64.70547,STORET-777101671,,,Dissolved oxygen (DO),7.24,mg/l,,24:23.0,STORET
