OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityStartDate,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ProjectIdentifier,ProjectName,MonitoringLocationIdentifier,MonitoringLocationName,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,AnalysisStartDate,LastUpdated,ProviderName
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33A_20170214_F_PS_4,Field Msr/Obs,Water,2/14/17,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33A,Salt River (Columbus  Landing  Beach),17.77992,-64.7586,STORET-673893762,,,pH,8.1,None,,57:47.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC17_20171213_F_PS_6,Field Msr/Obs,Water,12/13/17,,17.8,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-17,"HOVENSA West Turning Basin, NE Corner",17.7,-64.75098,STORET-708585552,,,pH,8.09,None,,09:05.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC24B_20171211_F_PS_6,Field Msr/Obs,Water,12/11/17,,5.6,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-24B,Rum Plant (VI Rum) Outfall,17.67998,-64.82256,STORET-708586153,,,pH,7.85,None,,09:08.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC29_20170510_F_PS_0.5,Field Msr/Obs,Water,5/10/17,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-29,Frederiksted Public Beach,17.7162,-64.88443,STORET-693936329,,,pH,7.99,None,,25:39.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC4_20170214_F_PS_5,Field Msr/Obs,Water,2/14/17,,0,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-4,Tamarind Reef Lagoon,17.76152,-64.66929,STORET-673893829,,,pH,8.12,None,,57:48.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC31_20170214_F_PS_4,Field Msr/Obs,Water,2/14/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-31,Davis Bay,17.76322,-64.83249,STORET-673893822,,,pH,8.12,None,,57:48.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC2_20170511_F_PS_2,Field Msr/Obs,Water,5/11/17,,2,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-2,Ft. Louise Augusta Beach,17.75537,-64.69245,STORET-693936150,,,pH,7.98,None,,25:37.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC15A_20170724_F_PS_2.8,Field Msr/Obs,Water,7/24/17,,2.8,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-15A,Canegarden Bay,17.6927,-64.73153,STORET-699931423,,,pH,8.07,None,,33:21.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC8_20171213_F_PS_6,Field Msr/Obs,Water,12/13/17,,1.6,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-8,Reef Club Beach,17.75715,-64.60885,STORET-708588439,,,pH,8.09,None,,09:16.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33_20171212_F_PS_5,Field Msr/Obs,Water,12/12/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33,Salt River Marina,17.77517,-64.76183,STORET-708586876,,,pH,7.94,None,,09:10.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC11B_20171213_F_PS_5,Field Msr/Obs,Water,12/13/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-11B,"Jack Bay, Forereef",17.74613,-64.5799,STORET-708584835,,,pH,8.03,None,,09:02.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC8_20170719_F_PS_4.1,Field Msr/Obs,Water,7/19/17,,4.1,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-8,Reef Club Beach,17.75715,-64.60885,STORET-699932242,,,pH,8.02,None,,33:27.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC32_20170510_F_PS_11.5,Field Msr/Obs,Water,5/10/17,,11.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-32,Cane Bay,17.77334,-64.81166,STORET-693936399,,,pH,8.02,None,,25:39.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC24B_20170509_F_PS_5.1,Field Msr/Obs,Water,5/9/17,,5.1,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-24B,Rum Plant (VI Rum) Outfall,17.67998,-64.82256,STORET-693936248,,,pH,8.07,None,,25:38.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC23_20171211_F_PS_5,Field Msr/Obs,Water,12/11/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-23,Public Dump,17.69459,-64.78365,STORET-708586083,,,pH,7.86,None,,09:07.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC39_20170214_F_PS_4,Field Msr/Obs,Water,2/14/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-39,Altona Lagoon Inlet,17.75008,-64.69648,STORET-673893794,,,pH,8.11,None,,57:48.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC6_20171213_F_PS_6,Field Msr/Obs,Water,12/13/17,,5.6,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-6,Buck Island Beach,17.78661,-64.62809,STORET-708588317,,,pH,8.06,None,,09:16.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC43_20170718_F_PS_0.5,Field Msr/Obs,Water,7/18/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-43,Water Gut Storm Drain,17.74746,-64.7073,STORET-699932046,,,pH,8.06,None,,33:26.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC32_20170725_F_PS_11.7,Field Msr/Obs,Water,7/25/17,,11.7,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-32,Cane Bay,17.77334,-64.81166,STORET-699931792,,,pH,8.08,None,,33:24.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC47_20170718_F_PS_0.5,Field Msr/Obs,Water,7/18/17,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-47,Mill Harbor Condominium Beach,17.75565,-64.72023,STORET-699932110,,,pH,8.02,None,,33:26.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC32_20170510_F_PS_0.5,Field Msr/Obs,Water,5/10/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-32,Cane Bay,17.77334,-64.81166,STORET-693936394,,,pH,8.01,None,,25:39.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC11B_20170508_F_PS_0.5,Field Msr/Obs,Water,5/8/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-11B,"Jack Bay, Forereef",17.74613,-64.5799,STORET-693935951,,,pH,8.03,None,,25:35.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC19_20171211_F_PS_6,Field Msr/Obs,Water,12/11/17,,2,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-19,Krause Lagoon Channel,17.69368,-64.76279,STORET-708585763,,,pH,7.84,None,,09:06.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC15A_20170509_F_PS_0.5,Field Msr/Obs,Water,5/9/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-15A,Canegarden Bay,17.6927,-64.73153,STORET-693936065,,,pH,8.07,None,,25:37.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC15A_20170724_F_PS_0.5,Field Msr/Obs,Water,7/24/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-15A,Canegarden Bay,17.6927,-64.73153,STORET-699931418,,,pH,8.07,None,,33:21.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC18_20170214_F_PS_5,Field Msr/Obs,Water,2/14/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-18,Limetree Bay Container Port,17.69658,-64.75582,STORET-673893859,,,pH,8.14,None,,57:49.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC8_20170508_F_PS_0.5,Field Msr/Obs,Water,5/8/17,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-8,Reef Club Beach,17.75715,-64.60885,STORET-693936822,,,pH,8.02,None,,25:43.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC1_20170214_F_PS_5,Field Msr/Obs,Water,2/14/17,,0,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-1,Lagoon Recreation Beach,17.75348,-64.69495,STORET-673893690,,,pH,8.07,None,,57:46.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC40_20170511_F_PS_6.4,Field Msr/Obs,Water,5/11/17,,6.4,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-40,St. Croix Marine,17.74822,-64.69848,STORET-693936612,,,pH,8,None,,25:42.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC5_20170214_F_PS_4,Field Msr/Obs,Water,2/14/17,,0,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-5,Green Cay Marina,17.75997,-64.6683,STORET-673893659,,,pH,8,None,,57:46.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC31_20170725_F_PS_6.7,Field Msr/Obs,Water,7/25/17,,6.7,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-31,Davis Bay,17.76322,-64.83249,STORET-699931776,,,pH,8.05,None,,33:23.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC42_20170511_F_PS_0.5,Field Msr/Obs,Water,5/11/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-42,Public Wharf,17.74752,-64.70342,STORET-693936639,,,pH,7.97,None,,25:42.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC22A_20171211_F_PS_5,Field Msr/Obs,Water,12/11/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-22A,Treatment Plant (POTW) Outfall,17.67218,-64.77294,STORET-708586009,,,pH,7.87,None,,09:07.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC2_20170719_F_PS_1.8,Field Msr/Obs,Water,7/19/17,,1.8,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-2,Ft. Louise Augusta Beach,17.75537,-64.69245,STORET-699931536,,,pH,8.03,None,,33:22.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC27_20170725_F_PS_0.5,Field Msr/Obs,Water,7/25/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-27,Frederiksted Public Pool,17.69158,-64.89368,STORET-699931672,,,pH,8.05,None,,33:23.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC22A_20170724_F_PS_0.5,Field Msr/Obs,Water,7/24/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-22A,Treatment Plant (POTW) Outfall,17.67218,-64.77294,STORET-699931595,,,pH,8.09,None,,33:22.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC10_20170719_F_PS_0.5,Field Msr/Obs,Water,7/19/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-10,Cramer Park,17.75935,-64.58558,STORET-699931291,,,pH,8.02,None,,33:19.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC35A_20170719_F_PS_8.1,Field Msr/Obs,Water,7/19/17,,8.1,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-35A,LBJ (Pump Station) Outfall,17.75938,-64.71495,STORET-699931889,,,pH,8,None,,33:24.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC3_20170508_F_PS_4.7,Field Msr/Obs,Water,5/8/17,,4.7,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-3,Buccaneer Hotel,17.75733,-64.68282,STORET-693936350,,,pH,8.02,None,,25:39.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC7_20171213_F_PS_6,Field Msr/Obs,Water,12/13/17,,1.3,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-7,Buck Island Anchorage,17.78898,-64.61185,STORET-708588374,,,pH,8.06,None,,09:16.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC10_20170719_QC_PS_0.5,Quality Control Field Replicate Msr/Obs,Water,7/19/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-10,Cramer Park,17.75935,-64.58558,STORET-699931307,,,pH,8.01,None,,33:19.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC15A_20170214_F_PS_5,Field Msr/Obs,Water,2/14/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-15A,Canegarden Bay,17.6927,-64.73153,STORET-673893841,,,pH,8.13,None,,57:49.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33B_20170719_F_PS_2,Field Msr/Obs,Water,7/19/17,,2,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33B,Salt River Bay,17.77513,-64.758,STORET-699931841,,,pH,8.35,None,,33:24.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC38_20170214_F_PS_5,Field Msr/Obs,Water,2/14/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-38,Christiansted Harbor Entrance East,17.75737,-64.69515,STORET-673893793,,,pH,8.11,None,,57:48.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC37_20170718_QC_PS_0.5,Quality Control Field Replicate Msr/Obs,Water,7/18/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-37,Christiansted Harbor Entrance West,17.75532,-64.70028,STORET-699931933,,,pH,8.08,None,,33:25.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC46_20170718_F_PS_0.5,Field Msr/Obs,Water,7/18/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-46,WAPA Intake,17.75073,-64.71278,STORET-699932094,,,pH,8.02,None,,33:26.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC42_20171212_QC_PS_5,Quality Control Field Replicate Msr/Obs,Water,12/12/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-42,Public Wharf,17.74752,-64.70342,STORET-708587778,,,pH,8.12,None,,09:14.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC25_20170509_F_PS_3.6,Field Msr/Obs,Water,5/9/17,,3.6,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-25,Long Point Bay,17.6809,-64.84381,STORET-693936268,,,pH,8.09,None,,25:38.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC34_20170214_F_PS_4,Field Msr/Obs,Water,2/14/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-34,St. Croix by the Sea,17.76739,-64.73452,STORET-673893790,,,pH,8.11,None,,57:48.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC1_20171212_F_PS_6,Field Msr/Obs,Water,12/12/17,,3.2,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-1,Lagoon Recreation Beach,17.75348,-64.69495,STORET-708584638,,,pH,8.16,None,,09:01.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC49_20170718_F_PS_0.5,Field Msr/Obs,Water,7/18/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-49,Long Reef Back Reef East,17.75378,-64.70412,STORET-699932143,,,pH,8.08,None,,33:26.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC29_20171211_F_PS_6,Field Msr/Obs,Water,12/11/17,,5.6,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-29,Frederiksted Public Beach,17.7162,-64.88443,STORET-708586465,,,pH,7.86,None,,09:09.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC4_20171213_F_PS_6,Field Msr/Obs,Water,12/13/17,,2,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-4,Tamarind Reef Lagoon,17.76152,-64.66929,STORET-708587534,,,pH,8.08,None,,09:13.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC14B_20171213_F_PS_6,Field Msr/Obs,Water,12/13/17,,1.9,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-14B,Halfpenny  Backreef,17.70323,-64.69811,STORET-708585297,,,pH,8.09,None,,09:04.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC40_20171212_F_PS_5,Field Msr/Obs,Water,12/12/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-40,St. Croix Marine,17.74822,-64.69848,STORET-708587598,,,pH,8.09,None,,09:13.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC21_20170509_F_PS_0.5,Field Msr/Obs,Water,5/9/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-21,Spoils Island (Ruth Island),17.68545,-64.76471,STORET-693936179,,,pH,8.08,None,,25:38.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC23_20170724_F_PS_2,Field Msr/Obs,Water,7/24/17,,2,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-23,Public Dump,17.69459,-64.78365,STORET-699931584,,,pH,8.05,None,,33:22.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC48_20170510_F_PS_0.5,Field Msr/Obs,Water,5/10/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-48,Long Reef Back Reef West,17.75947,-64.72392,STORET-693936740,,,pH,8.07,None,,25:43.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC9_20170508_F_PS_0.5,Field Msr/Obs,Water,5/8/17,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-9,St. Croix Yacht Club Beach,17.75565,-64.60233,STORET-693936838,,,pH,8.04,None,,25:43.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC31_20170214_QC_PS_4,Quality Control Field Replicate Msr/Obs,Water,2/14/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-31,Davis Bay,17.76322,-64.83249,STORET-673893824,,,pH,8.12,None,,57:48.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC44_20171212_F_PS_6,Field Msr/Obs,Water,12/12/17,,2.6,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-44,Protestant Cay Beach,17.74927,-64.70378,STORET-708587919,,,pH,8.14,None,,09:14.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC35_20171212_F_PS_6,Field Msr/Obs,Water,12/12/17,,5.6,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-35,Long Reef Forereef West,17.76478,-64.7296,STORET-708587130,,,pH,8.15,None,,09:11.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC10_20171213_F_PS_6,Field Msr/Obs,Water,12/13/17,,2.6,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-10,Cramer Park,17.75935,-64.58558,STORET-708584749,,,pH,8.06,None,,09:02.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC12_20170214_F_PS_6,Field Msr/Obs,Water,2/14/17,,0,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-12,Divi (Turner Hole Beach),17.74255,-64.60364,STORET-673893866,,,pH,8.15,None,,57:49.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC13A_20171213_QC_PS_5,Quality Control Field Replicate Msr/Obs,Water,12/13/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-13A,Great Pond,17.7209,-64.65193,STORET-708585077,,,pH,8.06,None,,09:03.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC13A_20171213_F_PS_5,Field Msr/Obs,Water,12/13/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-13A,Great Pond,17.7209,-64.65193,STORET-708585010,,,pH,8.06,None,,09:03.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC3_20170719_QC_PS_0.5,Quality Control Field Replicate Msr/Obs,Water,7/19/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-3,Buccaneer Hotel,17.75733,-64.68282,STORET-699931738,,,pH,8.09,None,,33:23.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC47_20171212_F_PS_5,Field Msr/Obs,Water,12/12/17,,0.5,EPABEACH;USVI BAWQMP,Project EPABEACH (system generated);United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-47,Mill Harbor Condominium Beach,17.75565,-64.72023,STORET-708588118,,,pH,8.21,None,,09:15.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC42_20170214_F_PS_4,Field Msr/Obs,Water,2/14/17,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-42,Public Wharf,17.74752,-64.70342,STORET-673893642,,,pH,7.93,None,,57:45.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC41_20171212_F_PS_6,Field Msr/Obs,Water,12/12/17,,10.2,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-41,Gallows Bay,17.74638,-64.6985,STORET-708587664,,,pH,8.11,None,,09:13.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC18_20170724_F_PS_7.6,Field Msr/Obs,Water,7/24/17,,7.6,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-18,Limetree Bay Container Port,17.69658,-64.75582,STORET-699931504,,,pH,8.06,None,,33:21.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC32_20171212_F_PS_6,Field Msr/Obs,Water,12/12/17,,4.1,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-32,Cane Bay,17.77334,-64.81166,STORET-708586825,,,pH,8.14,None,,09:10.0,STORET
