OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityStartDate,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ProjectIdentifier,ProjectName,MonitoringLocationIdentifier,MonitoringLocationName,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,AnalysisStartDate,LastUpdated,ProviderName
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC1_20200804_F_PS_2,Field Msr/Obs,Water,8/4/20,,5.6,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-1,Lagoon Recreation Beach,17.75348,-64.69495,STORET-857535893,,,"Depth, Secchi disk depth",5.6,m,,43:12.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC24B_20201014_F_PS_2,Field Msr/Obs,Water,10/14/20,,5.7,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-24B,Rum Plant (VI Rum) Outfall,17.67998,-64.82256,STORET-867052076,,,"Depth, Secchi disk depth",5.7,m,,30:59.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC18_20200805_F_PS_2,Field Msr/Obs,Water,8/5/20,,10.9,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-18,Limetree Bay Container Port,17.69658,-64.75582,STORET-857536094,,,"Depth, Secchi disk depth",4.5,m,,43:16.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC25_20200519_F_PS_2,Field Msr/Obs,Water,5/19/20,,4,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-25,Long Point Bay,17.6809,-64.84381,STORET-850109024,,,"Depth, Secchi disk depth",1.5,m,,17:03.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC24B_20200806_F_PS_2,Field Msr/Obs,Water,8/6/20,,4.7,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-24B,Rum Plant (VI Rum) Outfall,17.67998,-64.82256,STORET-857536248,,,"Depth, Secchi disk depth",4.7,m,,43:18.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC38_20200804_F_PS_2,Field Msr/Obs,Water,8/4/20,,7.2,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-38,Christiansted Harbor Entrance East,17.75737,-64.69515,STORET-857536539,,,"Depth, Secchi disk depth",7.2,m,,43:21.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC8_20200129_F_PS_2,Field Msr/Obs,Water,1/29/20,,4.4,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-8,Reef Club Beach,17.75715,-64.60885,STORET-834137532,,,"Depth, Secchi disk depth",4.4,m,,35:08.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC15A_20200520_F_PS_2,Field Msr/Obs,Water,5/20/20,,7.7,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-15A,Canegarden Bay,17.6927,-64.73153,STORET-850109011,,,"Depth, Secchi disk depth",7.7,m,,17:03.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC20_20200806_QC_PS_2,Quality Control Field Replicate Msr/Obs,Water,8/6/20,,10.4,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-20,Alumina Plant Dock,17.70788,-64.7712,STORET-857536179,,,"Depth, Secchi disk depth",4.5,m,,43:17.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC21_20200128_F_PS_2,Field Msr/Obs,Water,1/28/20,,4.3,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-21,Spoils Island (Ruth Island),17.68545,-64.76471,STORET-834136916,,,"Depth, Secchi disk depth",4.3,m,,35:01.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC14A_20201013_F_PS_2,Field Msr/Obs,Water,10/13/20,,3.7,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-14A,Manchenil  Bay,17.70361,-64.70581,STORET-867051842,,,"Depth, Secchi disk depth",3.7,m,,30:56.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC41_20210804_F_PS_2,Field Msr/Obs,Water,8/4/20,,6.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-41,Gallows Bay,17.74638,-64.6985,STORET-857536604,,,"Depth, Secchi disk depth",2,m,,43:22.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC26_20210126_F_PS_2,Field Msr/Obs,Water,1/26/21,,2.7,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-26,Good Hope Beach,17.68375,-64.86057,STORET-880938789,,,"Depth, Secchi disk depth",1,m,,49:47.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC2_20210127_F_PS_2,Field Msr/Obs,Water,1/27/21,,3.9,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-2,Ft. Louise Augusta Beach,17.75537,-64.69245,STORET-880938656,,,"Depth, Secchi disk depth",1.5,m,,49:41.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC13B_20210127_F_PS_2,Field Msr/Obs,Water,1/27/21,,2.1,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-13B,Robin Bay,17.72259,-64.63396,STORET-880938490,,,"Depth, Secchi disk depth",2.1,m,,49:35.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC2_20210127_QC_PS_2,Quality Control Field Replicate Msr/Obs,Water,1/27/21,,3.9,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-2,Ft. Louise Augusta Beach,17.75537,-64.69245,STORET-880938672,,,"Depth, Secchi disk depth",1.5,m,,49:42.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC10_20210127_F_PS_2,Field Msr/Obs,Water,1/27/21,,2.4,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-10,Cramer Park,17.75935,-64.58558,STORET-880938425,,,"Depth, Secchi disk depth",2.4,m,,49:32.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC20_20210126_F_PS_2,Field Msr/Obs,Water,1/26/21,,10.6,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-20,Alumina Plant Dock,17.70788,-64.7712,STORET-880938693,,,"Depth, Secchi disk depth",10.6,m,,49:43.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC19_20210126_F_PS_2,Field Msr/Obs,Water,1/26/21,,5.6,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-19,Krause Lagoon Channel,17.69368,-64.76279,STORET-880938620,,,"Depth, Secchi disk depth",5,m,,49:40.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC15A_20210127_F_PS_2,Field Msr/Obs,Water,1/27/21,,6.6,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-15A,Canegarden Bay,17.6927,-64.73153,STORET-880938554,,,"Depth, Secchi disk depth",5,m,,49:38.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC9_20210127_F_PS_2,Field Msr/Obs,Water,1/27/21,,4.1,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-9,St. Croix Yacht Club Beach,17.75565,-64.60233,STORET-880939342,,,"Depth, Secchi disk depth",4.1,m,,50:09.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC37_20210125_F_PS_2,Field Msr/Obs,Water,1/25/21,,5.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-37,Christiansted Harbor Entrance West,17.75532,-64.70028,STORET-880939032,,,"Depth, Secchi disk depth",5.5,m,,49:55.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC21_20210126_F_PS_2,Field Msr/Obs,Water,1/26/21,,3.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-21,Spoils Island (Ruth Island),17.68545,-64.76471,STORET-880938709,,,"Depth, Secchi disk depth",3.5,m,,49:43.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33B_20210126_F_PS_2,Field Msr/Obs,Water,1/26/21,,2.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33B,Salt River Bay,17.77513,-64.758,STORET-880938950,,,"Depth, Secchi disk depth",1.5,m,,49:52.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC32_20210126_F_PS_2,Field Msr/Obs,Water,1/26/21,,8.3,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-32,Cane Bay,17.77334,-64.81166,STORET-880938902,,,"Depth, Secchi disk depth",8.3,m,,49:51.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC3_20210127_F_PS_2,Field Msr/Obs,Water,1/27/21,,4.3,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-3,Buccaneer Hotel,17.75733,-64.68282,STORET-880938854,,,"Depth, Secchi disk depth",4.3,m,,49:49.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC43_20210125_F_PS_2,Field Msr/Obs,Water,1/25/21,,2.1,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-43,Water Gut Storm Drain,17.74746,-64.7073,STORET-880939144,,,"Depth, Secchi disk depth",2.1,m,,50:00.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC46_20210125_F_PS_2,Field Msr/Obs,Water,1/25/21,,1.7,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-46,WAPA Intake,17.75073,-64.71278,STORET-880939194,,,"Depth, Secchi disk depth",1.7,m,,50:02.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC40_20210125_F_PS_2,Field Msr/Obs,Water,1/25/21,,3.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-40,St. Croix Marine,17.74822,-64.69848,STORET-880939096,,,"Depth, Secchi disk depth",3.5,m,,49:58.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC39_20210125_F_PS_2,Field Msr/Obs,Water,1/25/21,,2.8,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-39,Altona Lagoon Inlet,17.75008,-64.69648,STORET-880939064,,,"Depth, Secchi disk depth",2.8,m,,49:57.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC1_20210125_F_PS_2,Field Msr/Obs,Water,1/25/21,,3.7,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-1,Lagoon Recreation Beach,17.75348,-64.69495,STORET-880938408,,,"Depth, Secchi disk depth",3.7,m,,49:31.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC17_20210127_F_PS_2,Field Msr/Obs,Water,1/27/21,,18.3,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-17,"HOVENSA West Turning Basin, NE Corner",17.7,-64.75098,STORET-880938586,,,"Depth, Secchi disk depth",7,m,,49:39.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC41_20210125_F_PS_2,Field Msr/Obs,Water,1/25/21,,5.8,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-41,Gallows Bay,17.74638,-64.6985,STORET-880939112,,,"Depth, Secchi disk depth",3.5,m,,49:59.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC12_20210127_F_PS_2,Field Msr/Obs,Water,1/27/21,,7.6,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-12,Divi (Turner Hole Beach),17.74255,-64.60364,STORET-880938457,,,"Depth, Secchi disk depth",7.6,m,,49:34.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC30_20210126_F_PS_2,Field Msr/Obs,Water,1/26/21,,4.3,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-30,Sprat Hall Beach,17.7356,-64.89095,STORET-880938870,,,"Depth, Secchi disk depth",4.3,m,,49:49.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC25_20210126_F_PS_2,Field Msr/Obs,Water,1/26/21,,4,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-25,Long Point Bay,17.6809,-64.84381,STORET-880938773,,,"Depth, Secchi disk depth",1,m,,49:46.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC49_20210125_F_PS_2,Field Msr/Obs,Water,1/25/21,,3.7,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-49,Long Reef Back Reef East,17.75378,-64.70412,STORET-880939242,,,"Depth, Secchi disk depth",3.7,m,,50:05.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC14A_20210127_F_PS_2,Field Msr/Obs,Water,1/27/21,,3.3,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-14A,Manchenil  Bay,17.70361,-64.70581,STORET-880938506,,,"Depth, Secchi disk depth",3.3,m,,49:36.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC8_20210127_F_PS_2,Field Msr/Obs,Water,1/27/21,,2,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-8,Reef Club Beach,17.75715,-64.60885,STORET-880939326,,,"Depth, Secchi disk depth",1.5,m,,50:09.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC13A_20210127_F_PS_2,Field Msr/Obs,Water,1/27/21,,2.2,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-13A,Great Pond,17.7209,-64.65193,STORET-880938474,,,"Depth, Secchi disk depth",2.2,m,,49:35.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC29_20210126_F_PS_2,Field Msr/Obs,Water,1/26/21,,5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-29,Frederiksted Public Beach,17.7162,-64.88443,STORET-880938837,,,"Depth, Secchi disk depth",5,m,,49:48.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC22A_20210126_F_PS_2,Field Msr/Obs,Water,1/26/21,,11,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-22A,Treatment Plant (POTW) Outfall,17.67218,-64.77294,STORET-880938725,,,"Depth, Secchi disk depth",11,m,,49:44.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC24B_20210126_F_PS_2,Field Msr/Obs,Water,1/26/21,,5.3,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-24B,Rum Plant (VI Rum) Outfall,17.67998,-64.82256,STORET-880938757,,,"Depth, Secchi disk depth",4,m,,49:45.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC38_20210125_F_PS_2,Field Msr/Obs,Water,1/25/21,,6.2,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-38,Christiansted Harbor Entrance East,17.75737,-64.69515,STORET-880939048,,,"Depth, Secchi disk depth",6.2,m,,49:56.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC16_20210127_F_PS_2,Field Msr/Obs,Water,1/27/21,,18.6,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-16,"HOVENSA East Turning Basin, NW Corner",17.7001,-64.74868,STORET-880938570,,,"Depth, Secchi disk depth",7,m,,49:38.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC44_20210125_F_PS_2,Field Msr/Obs,Water,1/25/21,,3.1,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-44,Protestant Cay Beach,17.74927,-64.70378,STORET-880939161,,,"Depth, Secchi disk depth",3.1,m,,50:01.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC7_20210127_F_PS_2,Field Msr/Obs,Water,1/27/21,,1.8,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-7,Buck Island Anchorage,17.78898,-64.61185,STORET-880939310,,,"Depth, Secchi disk depth",1.8,m,,50:08.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC27_20210126_F_PS_2,Field Msr/Obs,Water,1/26/21,,5.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-27,Frederiksted Public Pool,17.69158,-64.89368,STORET-880938805,,,"Depth, Secchi disk depth",5.5,m,,49:47.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC18_20210127_F_PS_2,Field Msr/Obs,Water,1/27/21,,3.3,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-18,Limetree Bay Container Port,17.69658,-64.75582,STORET-880938602,,,"Depth, Secchi disk depth",3.3,m,,49:39.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC31_20210126_F_PS_2,Field Msr/Obs,Water,1/26/21,,6.1,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-31,Davis Bay,17.76322,-64.83249,STORET-880938886,,,"Depth, Secchi disk depth",6.1,m,,49:50.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33_20210126_F_PS_2,Field Msr/Obs,Water,1/26/21,,2.1,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33,Salt River Marina,17.77517,-64.76183,STORET-880938918,,,"Depth, Secchi disk depth",0.5,m,,49:51.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC36_20210125_F_PS_2,Field Msr/Obs,Water,1/25/21,,3,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-36,Long Reef Forereef East,17.76028,-64.70103,STORET-880939016,,,"Depth, Secchi disk depth",3,m,,49:55.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC35A_20210126_F_PS_2,Field Msr/Obs,Water,1/26/21,,10.4,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-35A,LBJ (Pump Station) Outfall,17.75938,-64.71495,STORET-880938998,,,"Depth, Secchi disk depth",10.4,m,,49:54.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC28_20210126_F_PS_2,Field Msr/Obs,Water,1/26/21,,6.4,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-28,Frederiksted Pier,17.71382,-64.88415,STORET-880938821,,,"Depth, Secchi disk depth",6.4,m,,49:48.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC45_20210125_F_PS_2,Field Msr/Obs,Water,1/25/21,,1.6,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-45,Christiansted Harbor,17.75003,-64.70547,STORET-880939177,,,"Depth, Secchi disk depth",1.6,m,,50:02.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC11B_20210127_F_PS_2,Field Msr/Obs,Water,1/27/21,,11.2,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-11B,"Jack Bay, Forereef",17.74613,-64.5799,STORET-880938441,,,"Depth, Secchi disk depth",11.2,m,,49:33.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC14B_20210127_F_PS_2,Field Msr/Obs,Water,1/27/21,,2.2,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-14B,Halfpenny  Backreef,17.70323,-64.69811,STORET-880938522,,,"Depth, Secchi disk depth",2.2,m,,49:36.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC15_20210127_F_PS_2,Field Msr/Obs,Water,1/27/21,,6.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-15,Canegarden Bay (gut),17.69993,-64.73813,STORET-880938538,,,"Depth, Secchi disk depth",2,m,,49:37.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC42_20210125_F_PS_2,Field Msr/Obs,Water,1/25/21,,4.1,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-42,Public Wharf,17.74752,-64.70342,STORET-880939128,,,"Depth, Secchi disk depth",4.1,m,,49:59.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC23_20210126_F_PS_2,Field Msr/Obs,Water,1/26/21,,2.3,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-23,Public Dump,17.69459,-64.78365,STORET-880938741,,,"Depth, Secchi disk depth",2.3,m,,49:45.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC47_20210125_F_PS_2,Field Msr/Obs,Water,1/25/21,,2,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-47,Mill Harbor Condominium Beach,17.75565,-64.72023,STORET-880939210,,,"Depth, Secchi disk depth",2,m,,50:03.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC49_20210125_QC_PS_2,Quality Control Field Replicate Msr/Obs,Water,1/25/21,,3.7,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-49,Long Reef Back Reef East,17.75378,-64.70412,STORET-880939258,,,"Depth, Secchi disk depth",3.7,m,,50:05.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC34_20210126_F_PS_2,Field Msr/Obs,Water,1/26/21,,11.6,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-34,St. Croix by the Sea,17.76739,-64.73452,STORET-880938966,,,"Depth, Secchi disk depth",11.6,m,,49:53.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC35_20210126_F_PS_2,Field Msr/Obs,Water,1/26/21,,9.8,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-35,Long Reef Forereef West,17.76478,-64.7296,STORET-880938982,,,"Depth, Secchi disk depth",9.8,m,,49:54.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC5_20210127_F_PS_2,Field Msr/Obs,Water,1/27/21,,2.7,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-5,Green Cay Marina,17.75997,-64.6683,STORET-880939278,,,"Depth, Secchi disk depth",0.5,m,,50:06.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC6_20210127_F_PS_2,Field Msr/Obs,Water,1/27/21,,3.4,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-6,Buck Island Beach,17.78661,-64.62809,STORET-880939294,,,"Depth, Secchi disk depth",3.4,m,,50:07.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC19_20210126_QC_PS_2,Quality Control Field Replicate Msr/Obs,Water,1/26/21,,5.6,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-19,Krause Lagoon Channel,17.69368,-64.76279,STORET-880938636,,,"Depth, Secchi disk depth",5,m,,49:41.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC48_20210125_F_PS_2,Field Msr/Obs,Water,1/25/21,,2,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-48,Long Reef Back Reef West,17.75947,-64.72392,STORET-880939226,,,"Depth, Secchi disk depth",2,m,,50:04.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33A_20210126_F_PS_2,Field Msr/Obs,Water,1/26/21,,1.6,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33A,Salt River (Columbus  Landing  Beach),17.77992,-64.7586,STORET-880938934,,,"Depth, Secchi disk depth",1.6,m,,49:52.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC4_20210127_F_PS_2,Field Msr/Obs,Water,1/27/21,,2.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-4,Tamarind Reef Lagoon,17.76152,-64.66929,STORET-880939080,,,"Depth, Secchi disk depth",2.5,m,,49:57.0,STORET
