OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityStartDate,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ProjectIdentifier,ProjectName,MonitoringLocationIdentifier,MonitoringLocationName,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,AnalysisStartDate,LastUpdated,ProviderName
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC38_20210803_QC_KB_3,Quality Control Sample-Field Replicate,Water,8/3/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-38,Christiansted Harbor Entrance East,17.75737,-64.69515,STORET-912791843,,as P,Phosphorus,0.0126,mg/l,,56:38.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC5_20210805_SR_KB_2,Sample-Routine,Water,8/5/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-5,Green Cay Marina,17.75997,-64.6683,STORET-912792071,,as P,Phosphorus,0.0059,mg/l,,56:41.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC6_20210805_SR_KB_2,Sample-Routine,Water,8/5/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-6,Buck Island Beach,17.78661,-64.62809,STORET-912792087,,as P,Phosphorus,0.0031,mg/l,,56:41.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC15A_20210805_SR_KB_2,Sample-Routine,Water,8/5/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-15A,Canegarden Bay,17.6927,-64.73153,STORET-912791356,,as P,Phosphorus,0.0053,mg/l,,56:31.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC11B_20210805_SR_KB_2,Sample-Routine,Water,8/5/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-11B,"Jack Bay, Forereef",17.74613,-64.5799,STORET-912791244,,as P,Phosphorus,0.003,mg/l,,56:29.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC28_20210804_SR_KB_2,Sample-Routine,Water,8/4/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-28,Frederiksted Pier,17.71382,-64.88415,STORET-912791610,,as P,Phosphorus,0.0066,mg/l,,56:35.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC36_20210803_SR_KB_2,Sample-Routine,Water,8/3/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-36,Long Reef Forereef East,17.76028,-64.70103,STORET-912791810,,as P,Phosphorus,0.0108,mg/l,,56:38.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC22A_20210804_SR_KB_2,Sample-Routine,Water,8/4/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-22A,Treatment Plant (POTW) Outfall,17.67218,-64.77294,STORET-912791514,,as P,Phosphorus,0.0043,mg/l,,56:33.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC14B_20210805_SR_KB_2,Sample-Routine,Water,8/5/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-14B,Halfpenny  Backreef,17.70323,-64.69811,STORET-912791324,,as P,Phosphorus,0.0047,mg/l,,56:30.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC16_20210805_SR_KB_2,Sample-Routine,Water,8/5/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-16,"HOVENSA East Turning Basin, NW Corner",17.7001,-64.74868,STORET-912791372,,as P,Phosphorus,0.0027,mg/l,,56:31.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC27_20210804_SR_KB_2,Sample-Routine,Water,8/4/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-27,Frederiksted Public Pool,17.69158,-64.89368,STORET-912791594,,as P,Phosphorus,0.0114,mg/l,,56:35.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC13B_20210805_SR_KB_2,Sample-Routine,Water,8/5/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-13B,Robin Bay,17.72259,-64.63396,STORET-912791292,,as P,Phosphorus,0.0032,mg/l,,56:30.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC20_20210804_SR_KB_2,Sample-Routine,Water,8/4/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-20,Alumina Plant Dock,17.70788,-64.7712,STORET-912791482,,as P,Phosphorus,0.009,mg/l,,56:33.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC35A_20210804_SR_KB_2,Sample-Routine,Water,8/4/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-35A,LBJ (Pump Station) Outfall,17.75938,-64.71495,STORET-912791794,,as P,Phosphorus,0.0087,mg/l,,56:37.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC18_20210805_SR_KB_2,Sample-Routine,Water,8/5/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-18,Limetree Bay Container Port,17.69658,-64.75582,STORET-912791418,,as P,Phosphorus,0.0093,mg/l,,56:32.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC9_20210805_SR_KB_2,Sample-Routine,Water,8/5/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-9,St. Croix Yacht Club Beach,17.75565,-64.60233,STORET-912792135,,as P,Phosphorus,0.0081,mg/l,,56:42.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33_20210804_SR_KB_2,Sample-Routine,Water,8/4/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33,Salt River Marina,17.77517,-64.76183,STORET-912791713,,as P,Phosphorus,0.0105,mg/l,,56:36.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC17_20211110_SR_KB_2,Sample-Routine,Water,11/10/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-17,"HOVENSA West Turning Basin, NE Corner",17.7,-64.75098,STORET-925390206,,as P,Phosphorus,0.0078,mg/l,,48:27.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC35A_20211108_QC_KB_5,Quality Control Sample-Field Blank,Water,11/8/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-35A,LBJ (Pump Station) Outfall,17.75938,-64.71495,STORET-925390619,,as P,Phosphorus,<0.0016,mg/l,,48:36.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC35A_20211108_QC_KB_2,Quality Control Sample-Field Replicate,Water,11/8/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-35A,LBJ (Pump Station) Outfall,17.75938,-64.71495,STORET-925390615,,as P,Phosphorus,0.0031,mg/l,,48:36.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC1_20211109_SR_KB_2,Sample-Routine,Water,11/9/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-1,Lagoon Recreation Beach,17.75348,-64.69495,STORET-925390028,,as P,Phosphorus,0.0055,mg/l,,48:24.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC45_20211109_SR_KB_2,Sample-Routine,Water,11/9/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-45,Christiansted Harbor,17.75003,-64.70547,STORET-925390815,,as P,Phosphorus,0.0101,mg/l,,48:41.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC10_20211110_SR_KB_2,Sample-Routine,Water,11/10/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-10,Cramer Park,17.75935,-64.58558,STORET-925390045,,as P,Phosphorus,0.0065,mg/l,,48:24.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC13A_20211110_SR_KB_2,Sample-Routine,Water,11/10/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-13A,Great Pond,17.7209,-64.65193,STORET-925390094,,as P,Phosphorus,0.0066,mg/l,,48:25.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC6_20211110_SR_KB_2,Sample-Routine,Water,11/10/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-6,Buck Island Beach,17.78661,-64.62809,STORET-925390912,,as P,Phosphorus,0.0053,mg/l,,48:43.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33A_20211108_SR_KB_2,Sample-Routine,Water,11/8/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33A,Salt River (Columbus  Landing  Beach),17.77992,-64.7586,STORET-925390536,,as P,Phosphorus,0.006,mg/l,,48:34.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC37_20211109_SR_KB_2,Sample-Routine,Water,11/9/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-37,Christiansted Harbor Entrance West,17.75532,-64.70028,STORET-925390651,,as P,Phosphorus,0.0094,mg/l,,48:37.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC39_20211109_SR_KB_2,Sample-Routine,Water,11/9/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-39,Altona Lagoon Inlet,17.75008,-64.69648,STORET-925390703,,as P,Phosphorus,0.0053,mg/l,,48:38.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC11B_20211110_SR_KB_2,Sample-Routine,Water,11/10/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-11B,"Jack Bay, Forereef",17.74613,-64.5799,STORET-925390061,,as P,Phosphorus,0.0063,mg/l,,48:25.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC4_20211110_SR_KB_2,Sample-Routine,Water,11/10/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-4,Tamarind Reef Lagoon,17.76152,-64.66929,STORET-925390719,,as P,Phosphorus,0.0051,mg/l,,48:38.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC13B_20211110_SR_KB_2,Sample-Routine,Water,11/10/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-13B,Robin Bay,17.72259,-64.63396,STORET-925390110,,as P,Phosphorus,0.005,mg/l,,48:26.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC5_20211110_SR_KB_2,Sample-Routine,Water,11/10/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-5,Green Cay Marina,17.75997,-64.6683,STORET-925390896,,as P,Phosphorus,0.0053,mg/l,,48:42.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC12_20211110_SR_KB_2,Sample-Routine,Water,11/10/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-12,Divi (Turner Hole Beach),17.74255,-64.60364,STORET-925390077,,as P,Phosphorus,0.0055,mg/l,,48:25.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC15A_20211110_SR_KB_2,Sample-Routine,Water,11/10/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-15A,Canegarden Bay,17.6927,-64.73153,STORET-925390174,,as P,Phosphorus,0.008,mg/l,,48:27.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC18_20211110_SR_KB_2,Sample-Routine,Water,11/10/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-18,Limetree Bay Container Port,17.69658,-64.75582,STORET-925390222,,as P,Phosphorus,0.0088,mg/l,,48:27.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC19_20211108_SR_KB_2,Sample-Routine,Water,11/8/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-19,Krause Lagoon Channel,17.69368,-64.76279,STORET-925390243,,as P,Phosphorus,0.0021,mg/l,,48:28.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC47_20211109_SR_KB_2,Sample-Routine,Water,11/9/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-47,Mill Harbor Condominium Beach,17.75565,-64.72023,STORET-925390847,,as P,Phosphorus,0.009,mg/l,,48:41.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC3_20211110_SR_KB_2,Sample-Routine,Water,11/10/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-3,Buccaneer Hotel,17.75733,-64.68282,STORET-925390456,,as P,Phosphorus,0.0078,mg/l,,48:32.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC16_20211110_SR_KB_2,Sample-Routine,Water,11/10/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-16,"HOVENSA East Turning Basin, NW Corner",17.7001,-64.74868,STORET-925390190,,as P,Phosphorus,0.0077,mg/l,,48:27.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC29_20211108_SR_KB_2,Sample-Routine,Water,11/8/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-29,Frederiksted Public Beach,17.7162,-64.88443,STORET-925390440,,as P,Phosphorus,0.0062,mg/l,,48:32.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC20_20211108_SR_KB_2,Sample-Routine,Water,11/8/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-20,Alumina Plant Dock,17.70788,-64.7712,STORET-925390293,,as P,Phosphorus,0.0051,mg/l,,48:29.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC14A_20211110_SR_KB_2,Sample-Routine,Water,11/10/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-14A,Manchenil  Bay,17.70361,-64.70581,STORET-925390126,,as P,Phosphorus,0.0048,mg/l,,48:26.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC35_20211108_SR_KB_2,Sample-Routine,Water,11/8/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-35,Long Reef Forereef West,17.76478,-64.7296,STORET-925390584,,as P,Phosphorus,0.0063,mg/l,,48:35.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC15_20211110_SR_KB_2,Sample-Routine,Water,11/10/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-15,Canegarden Bay (gut),17.69993,-64.73813,STORET-925390158,,as P,Phosphorus,0.006,mg/l,,48:26.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC49_20211109_SR_KB_2,Sample-Routine,Water,11/9/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-49,Long Reef Back Reef East,17.75378,-64.70412,STORET-925390880,,as P,Phosphorus,0.0106,mg/l,,48:42.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC23_20211108_SR_KB_2,Sample-Routine,Water,11/8/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-23,Public Dump,17.69459,-64.78365,STORET-925390343,,as P,Phosphorus,0.0025,mg/l,,48:30.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC42_20211109_SR_KB_2,Sample-Routine,Water,11/9/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-42,Public Wharf,17.74752,-64.70342,STORET-925390767,,as P,Phosphorus,0.01,mg/l,,48:40.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC31_20211108_SR_KB_2,Sample-Routine,Water,11/8/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-31,Davis Bay,17.76322,-64.83249,STORET-925390488,,as P,Phosphorus,0.0032,mg/l,,48:33.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC2_20211110_QC_KB_2,Quality Control Sample-Field Replicate,Water,11/10/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-2,Ft. Louise Augusta Beach,17.75537,-64.69245,STORET-925390275,,as P,Phosphorus,0.013,mg/l,,48:28.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC48_20211109_SR_KB_2,Sample-Routine,Water,11/9/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-48,Long Reef Back Reef West,17.75947,-64.72392,STORET-925390864,,as P,Phosphorus,0.0144,mg/l,,48:42.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC38_20211109_SR_KB_2,Sample-Routine,Water,11/9/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-38,Christiansted Harbor Entrance East,17.75737,-64.69515,STORET-925390667,,as P,Phosphorus,0.0121,mg/l,,48:37.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC34_20211108_SR_KB_2,Sample-Routine,Water,11/8/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-34,St. Croix by the Sea,17.76739,-64.73452,STORET-925390568,,as P,Phosphorus,0.0101,mg/l,,48:35.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC21_20211108_SR_KB_2,Sample-Routine,Water,11/8/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-21,Spoils Island (Ruth Island),17.68545,-64.76471,STORET-925390311,,as P,Phosphorus,0.0055,mg/l,,48:29.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC18_20211110_QC_KB_2,Quality Control Sample-Field Blank,Water,11/10/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-18,Limetree Bay Container Port,17.69658,-64.75582,STORET-925390225,,as P,Phosphorus,<0.0016,mg/l,,48:27.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC46_20211109_SR_KB_2,Sample-Routine,Water,11/9/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-46,WAPA Intake,17.75073,-64.71278,STORET-925390831,,as P,Phosphorus,0.0096,mg/l,,48:41.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC38_20211109_QC_KB_5,Quality Control Sample-Field Blank,Water,11/9/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-38,Christiansted Harbor Entrance East,17.75737,-64.69515,STORET-925390687,,as P,Phosphorus,<0.0016,mg/l,,48:38.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC8_20211110_SR_KB_2,Sample-Routine,Water,11/10/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-8,Reef Club Beach,17.75715,-64.60885,STORET-925390944,,as P,Phosphorus,0.0055,mg/l,,48:43.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC26_20211108_SR_KB_2,Sample-Routine,Water,11/8/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-26,Good Hope Beach,17.68375,-64.86057,STORET-925390391,,as P,Phosphorus,0.008,mg/l,,48:31.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33_20211108_SR_KB_2,Sample-Routine,Water,11/8/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33,Salt River Marina,17.77517,-64.76183,STORET-925390520,,as P,Phosphorus,0.0066,mg/l,,48:34.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC24B_20211108_SR_KB_2,Sample-Routine,Water,11/8/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-24B,Rum Plant (VI Rum) Outfall,17.67998,-64.82256,STORET-925390359,,as P,Phosphorus,0.006,mg/l,,48:31.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC38_20211109_QC_KB_2,Quality Control Sample-Field Replicate,Water,11/9/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-38,Christiansted Harbor Entrance East,17.75737,-64.69515,STORET-925390683,,as P,Phosphorus,0.0109,mg/l,,48:38.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC25_20211108_SR_KB_2,Sample-Routine,Water,11/8/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-25,Long Point Bay,17.6809,-64.84381,STORET-925390375,,as P,Phosphorus,0.0056,mg/l,,48:31.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC27_20211108_SR_KB_2,Sample-Routine,Water,11/8/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-27,Frederiksted Public Pool,17.69158,-64.89368,STORET-925390407,,as P,Phosphorus,0.0067,mg/l,,48:31.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC40_20211109_SR_KB_2,Sample-Routine,Water,11/9/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-40,St. Croix Marine,17.74822,-64.69848,STORET-925390735,,as P,Phosphorus,0.0052,mg/l,,48:39.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC9_20211110_SR_KB_2,Sample-Routine,Water,11/10/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-9,St. Croix Yacht Club Beach,17.75565,-64.60233,STORET-925390960,,as P,Phosphorus,0.0069,mg/l,,48:44.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC22A_20211108_SR_KB_2,Sample-Routine,Water,11/8/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-22A,Treatment Plant (POTW) Outfall,17.67218,-64.77294,STORET-925390327,,as P,Phosphorus,0.0049,mg/l,,48:30.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC44_20211109_SR_KB_2,Sample-Routine,Water,11/9/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-44,Protestant Cay Beach,17.74927,-64.70378,STORET-925390799,,as P,Phosphorus,0.0103,mg/l,,48:40.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC28_20211108_SR_KB_2,Sample-Routine,Water,11/8/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-28,Frederiksted Pier,17.71382,-64.88415,STORET-925390423,,as P,Phosphorus,0.0061,mg/l,,48:32.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC14B_20211110_SR_KB_2,Sample-Routine,Water,11/10/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-14B,Halfpenny  Backreef,17.70323,-64.69811,STORET-925390142,,as P,Phosphorus,0.0066,mg/l,,48:26.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC32_20211108_SR_KB_2,Sample-Routine,Water,11/8/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-32,Cane Bay,17.77334,-64.81166,STORET-925390504,,as P,Phosphorus,0.0056,mg/l,,48:33.0,STORET
